date,time,from,to,duration,cost
2024-11-28,00:00:28,700509912773,700505272251,1.67,0.02
2024-11-28,00:00:36,700503592951,700505962775,1.44,0.02
2024-11-28,00:02:07,700504814273,700509384307,1.53,0.02
2024-11-28,00:06:10,700503538280,700506753397,3.07,0.05
2024-11-28,00:07:50,700504760085,700503865893,1.64,0.02
2024-11-28,00:07:57,700503532850,700505939807,1.55,0.02
2024-11-28,00:13:42,700504586947,700505892193,1.08,0.02
2024-11-28,00:22:38,700509334245,700506114113,2.32,0.03
2024-11-28,00:23:50,700507125910,700503167465,1.82,0.03
2024-11-28,00:26:46,700508125574,700506562834,2.15,0.03
2024-11-28,00:27:37,700505268014,700505795874,2.37,0.04
2024-11-28,00:29:41,700504203404,700504827020,1.15,0.02
2024-11-28,00:30:26,700507640835,700503666062,1.33,0.02
2024-11-28,00:38:41,700501756948,700501640537,1.98,0.03
2024-11-28,00:40:14,700501410027,700507018222,1.60,0.02
2024-11-28,00:41:02,700506666866,700507738011,2.87,0.04
2024-11-28,00:42:40,700501697749,700508777119,1.36,0.02
2024-11-28,00:43:49,700504648444,700509512309,1.25,0.02
2024-11-28,00:50:50,700505225461,700502699740,1.31,0.02
2024-11-28,00:51:57,700504769271,700506563233,1.38,0.02
2024-11-28,00:52:52,700503567077,700505060230,2.34,0.04
2024-11-28,00:58:37,700509338539,700504231986,1.99,0.03
2024-11-28,00:59:05,700505487091,700504592967,1.95,0.03
2024-11-28,00:59:15,700503824351,700508984862,3.63,0.05
2024-11-28,01:00:02,700507157168,700501224763,2.41,0.04
2024-11-28,01:12:30,700504712070,700503705252,2.07,0.03
2024-11-28,01:14:28,700508503283,700508133496,1.66,0.02
2024-11-28,01:15:10,700505287753,700506867565,1.20,0.02
2024-11-28,01:21:35,700505504484,700505831782,0.74,0.01
2024-11-28,01:25:33,700509881328,700507932390,1.03,0.02
2024-11-28,01:29:03,700504390487,700509115053,1.21,0.02
2024-11-28,01:37:27,700503335091,700501125835,1.07,0.02
2024-11-28,01:40:11,700507407591,700509135542,1.68,0.03
2024-11-28,01:40:18,700507560501,700501253558,1.67,0.03
2024-11-28,01:41:20,700507142204,700505818222,2.20,0.03
2024-11-28,01:42:27,700501142466,700509215018,1.94,0.03
2024-11-28,01:42:58,700509217657,700504532835,1.20,0.02
2024-11-28,01:47:48,700505040530,700502695984,2.13,0.03
2024-11-28,01:49:02,700505115780,700507770137,1.28,0.02
2024-11-28,01:51:44,700503100799,700503173587,2.40,0.04
2024-11-28,01:52:10,700505744525,700509752540,1.19,0.02
2024-11-28,01:52:32,700506712496,700502032595,1.27,0.02
2024-11-28,01:55:30,700507595673,700503512815,2.77,0.04
2024-11-28,01:58:57,700504894958,700508758537,1.89,0.03
2024-11-28,01:59:04,700501946625,700509178814,2.60,0.04
2024-11-28,02:02:37,700503610232,700505505252,1.43,0.02
2024-11-28,02:02:58,700506051537,700508131871,1.90,0.03
2024-11-28,02:03:59,700509909865,700506314910,1.89,0.03
2024-11-28,02:04:23,700509913433,700507512571,1.43,0.02
2024-11-28,02:13:59,700505999357,700501723170,1.51,0.02
2024-11-28,02:16:22,700509305261,700503240756,1.58,0.02
2024-11-28,02:20:53,700505668098,700501904782,1.24,0.02
2024-11-28,02:23:58,700506837066,700502818377,1.26,0.02
2024-11-28,02:24:37,700502717414,700509751102,1.54,0.02
2024-11-28,02:25:45,700505001879,700503936901,0.83,0.01
2024-11-28,02:31:21,700508958000,700508753097,1.67,0.03
2024-11-28,02:33:29,700501766671,700501652421,1.79,0.03
2024-11-28,02:39:30,700509861225,700509746163,0.98,0.01
2024-11-28,02:41:49,700509925405,700507987991,1.92,0.03
2024-11-28,02:42:24,700509431854,700509229132,1.38,0.02
2024-11-28,02:45:58,700506831571,700506210222,1.11,0.02
2024-11-28,02:49:49,700501220200,700506712076,1.38,0.02
2024-11-28,02:54:38,700502435594,700501524486,1.72,0.03
2024-11-28,02:54:59,700508183960,700508861355,2.15,0.03
2024-11-28,02:55:20,700505143937,700505104076,1.56,0.02
2024-11-28,02:59:49,700504206942,700503829941,1.49,0.02
2024-11-28,03:06:43,700509374634,700509577660,2.22,0.03
2024-11-28,03:07:07,700503771187,700506855294,1.40,0.02
2024-11-28,03:08:56,700509148273,700502013669,1.42,0.02
2024-11-28,03:12:22,700501602265,700501267603,1.62,0.02
2024-11-28,03:14:01,700502212450,700501912657,1.01,0.02
2024-11-28,03:14:59,700504946443,700507205838,1.38,0.02
2024-11-28,03:19:01,700505717587,700509363653,2.37,0.04
2024-11-28,03:20:05,700502333568,700506292920,1.84,0.03
2024-11-28,03:20:23,700509058226,700504793286,1.19,0.02
2024-11-28,03:25:14,700502628851,700508946795,1.70,0.03
2024-11-28,03:29:56,700507174017,700502035830,2.50,0.04
2024-11-28,03:33:44,700505890836,700506532220,0.85,0.01
2024-11-28,03:34:12,700507810806,700502602147,1.33,0.02
2024-11-28,03:34:20,700504827654,700503103492,2.27,0.03
2024-11-28,03:35:30,700506224985,700501933899,1.45,0.02
2024-11-28,03:39:30,700509757535,700504505213,1.13,0.02
2024-11-28,03:41:46,700505519911,700502772521,1.87,0.03
2024-11-28,03:42:53,700501145913,700502883065,3.04,0.05
2024-11-28,03:55:51,700506498022,700501178667,1.21,0.02
2024-11-28,04:04:42,700502237187,700508221161,0.81,0.01
2024-11-28,04:05:31,700506184454,700505010668,1.69,0.03
2024-11-28,04:17:43,700508715153,700502546317,3.23,0.05
2024-11-28,04:27:40,700508013959,700504628402,2.46,0.04
2024-11-28,04:29:04,700505926448,700501518486,2.23,0.03
2024-11-28,04:29:31,700504179885,700507803827,2.08,0.03
2024-11-28,04:36:45,700509271349,700506653960,2.39,0.04
2024-11-28,04:37:47,700506103024,700502713556,1.01,0.02
2024-11-28,04:47:12,700503535749,700506117609,2.27,0.03
2024-11-28,04:47:26,700509219583,700501400078,0.96,0.01
2024-11-28,04:50:13,700508469650,700504398284,1.87,0.03
2024-11-28,05:05:39,700502397774,700505267144,1.60,0.02
2024-11-28,05:06:18,700506344455,700506849854,1.62,0.02
2024-11-28,05:06:34,700505519542,700502568545,0.83,0.01
2024-11-28,05:07:01,700505737458,700504635625,1.72,0.03
2024-11-28,05:07:51,700507580858,700507623461,1.76,0.03
2024-11-28,05:08:23,700503797240,700506198862,1.30,0.02
2024-11-28,05:08:58,700502951804,700504317939,1.21,0.02
2024-11-28,05:09:10,700501887974,700509084357,1.69,0.03
2024-11-28,05:09:12,700501626359,700504947674,1.08,0.02
2024-11-28,05:11:28,700501480144,700508874007,1.16,0.02
2024-11-28,05:15:22,700508417517,700506318930,3.58,0.05
2024-11-28,05:18:42,700503045800,700509966180,1.37,0.02
2024-11-28,05:20:56,700504232859,700507167606,2.04,0.03
2024-11-28,05:25:15,700501272860,700506545984,1.73,0.03
2024-11-28,05:26:05,700502748534,700501109557,1.54,0.02
2024-11-28,05:28:43,700507677340,700506135677,1.11,0.02
2024-11-28,05:33:11,700505901643,700505171931,1.98,0.03
2024-11-28,05:35:10,700507866542,700508955121,1.57,0.02
2024-11-28,05:36:15,700501005786,700507807079,1.77,0.03
2024-11-28,05:39:26,700506970370,700501930454,1.22,0.02
2024-11-28,05:48:58,700502176013,700508461346,1.25,0.02
2024-11-28,05:51:24,700509145304,700502228015,3.45,0.05
2024-11-28,05:51:42,700507864353,700506077116,1.48,0.02
2024-11-28,05:54:17,700506809328,700503998126,1.17,0.02
2024-11-28,05:56:01,700503671226,700504551890,1.81,0.03
2024-11-28,05:59:36,700501039865,700508679355,1.63,0.02
2024-11-28,05:59:52,700508342661,700508278165,0.81,0.01
2024-11-28,06:05:46,700502206653,700506636295,2.14,0.03
