date,time,from,to,duration,cost
2024-11-18,00:00:17,700508874517,700504221080,3.02,0.05
2024-11-18,00:02:29,700509625180,700507355503,1.62,0.02
2024-11-18,00:14:56,700507910479,700501188618,2.04,0.03
2024-11-18,00:15:09,700508194161,700503748504,1.75,0.03
2024-11-18,00:32:55,700502104051,700509193644,0.76,0.01
2024-11-18,00:34:22,700503582484,700507682226,0.97,0.01
2024-11-18,00:39:12,700507877071,700502297193,1.75,0.03
2024-11-18,00:43:39,700507978377,700508577578,2.00,0.03
2024-11-18,00:48:22,700509772605,700504715820,2.08,0.03
2024-11-18,00:53:14,700507034374,700504788645,1.86,0.03
2024-11-18,00:59:32,700503593278,700508127417,1.92,0.03
2024-11-18,01:00:20,700503893895,700506818828,1.15,0.02
2024-11-18,01:06:47,700509087538,700509031219,2.62,0.04
2024-11-18,01:16:38,700504360773,700507388979,1.48,0.02
2024-11-18,01:19:58,700509869403,700503500275,2.97,0.04
2024-11-18,01:22:34,700501426361,700508984286,1.88,0.03
2024-11-18,01:40:42,700507732213,700503607084,2.10,0.03
2024-11-18,01:45:01,700501635819,700503786169,1.74,0.03
2024-11-18,01:46:39,700508572826,700506485740,1.60,0.02
2024-11-18,01:49:21,700504760566,700507893687,1.04,0.02
2024-11-18,02:02:20,700504163540,700503923019,1.40,0.02
2024-11-18,02:04:37,700508112891,700503024705,1.77,0.03
2024-11-18,02:11:24,700503075826,700501500532,0.87,0.01
2024-11-18,02:17:32,700508000659,700503580805,1.62,0.02
2024-11-18,02:18:29,700507489115,700509625449,2.34,0.04
2024-11-18,02:22:02,700508318882,700502627506,2.93,0.04
2024-11-18,02:22:23,700501417212,700506605161,2.70,0.04
2024-11-18,02:22:58,700505106430,700505465160,1.24,0.02
2024-11-18,02:26:54,700501704331,700505500417,1.47,0.02
2024-11-18,02:34:57,700505017621,700505356198,1.00,0.02
2024-11-18,02:35:52,700506686136,700502953242,1.08,0.02
2024-11-18,02:38:17,700501663782,700506631127,2.35,0.04
2024-11-18,02:39:00,700508592311,700506588272,1.16,0.02
2024-11-18,02:44:57,700501529854,700507852066,3.25,0.05
2024-11-18,02:59:34,700501890632,700503126098,1.05,0.02
2024-11-18,03:03:59,700503155209,700508031953,2.37,0.04
