date,time,from,to,duration,cost
2024-11-11,00:11:13,700507947073,700508515471,1.38,0.02
2024-11-11,00:13:51,700507882421,700508602315,1.31,0.02
2024-11-11,00:15:16,700503881549,700501120673,1.19,0.02
2024-11-11,00:19:27,700502234782,700501236067,1.83,0.03
2024-11-11,00:22:53,700503029771,700508524754,2.49,0.04
2024-11-11,00:24:09,700505072498,700509991398,3.26,0.05
2024-11-11,00:27:58,700507962991,700506610041,0.95,0.01
2024-11-11,00:28:58,700507067232,700507309022,1.34,0.02
2024-11-11,00:36:13,700504299229,700506966827,1.38,0.02
2024-11-11,00:43:13,700507140739,700501526552,1.74,0.03
2024-11-11,00:51:59,700505372443,700501435464,1.94,0.03
2024-11-11,00:54:26,700507380630,700507253941,1.64,0.02
2024-11-11,01:03:52,700508275803,700507540629,1.05,0.02
2024-11-11,01:27:37,700503131352,700501406208,1.18,0.02
2024-11-11,01:32:39,700508593930,700508357896,2.19,0.03
2024-11-11,01:49:42,700507443129,700504775219,3.59,0.05
2024-11-11,01:57:01,700504460261,700501895448,3.18,0.05
2024-11-11,01:57:32,700509827461,700506194037,1.88,0.03
2024-11-11,01:58:41,700502450837,700501532568,2.01,0.03
2024-11-11,02:05:58,700501262947,700509353884,1.46,0.02
2024-11-11,02:17:42,700501967969,700503861840,2.05,0.03
2024-11-11,02:20:19,700507838325,700505758013,1.74,0.03
2024-11-11,02:23:40,700501764639,700506488629,1.08,0.02
2024-11-11,02:23:49,700506219334,700505686257,1.29,0.02
2024-11-11,02:27:56,700505894493,700504495342,1.17,0.02
2024-11-11,02:30:30,700508712033,700502836261,1.92,0.03
2024-11-11,02:46:00,700505906239,700509714682,2.37,0.04
2024-11-11,02:47:57,700508563842,700506418365,1.38,0.02
2024-11-11,02:51:09,700504455468,700509025362,2.61,0.04
2024-11-11,03:03:35,700509042983,700507942382,1.23,0.02
2024-11-11,03:07:55,700508453370,700509800841,1.12,0.02
2024-11-11,03:13:02,700509685073,700508013333,1.63,0.02
2024-11-11,03:17:15,700507428851,700506102278,0.97,0.01
2024-11-11,03:31:31,700506167728,700506436126,1.40,0.02
2024-11-11,03:35:12,700503658380,700509101853,0.87,0.01
2024-11-11,03:35:51,700508428191,700509965662,1.30,0.02
2024-11-11,03:37:07,700502772922,700501653240,1.66,0.02
2024-11-11,03:42:40,700503454762,700509704284,2.12,0.03
2024-11-11,03:44:38,700504441950,700509880522,2.13,0.03
2024-11-11,03:46:02,700505629252,700507331221,1.47,0.02
2024-11-11,03:54:43,700506061075,700506994775,1.53,0.02
2024-11-11,03:57:16,700509770769,700505824426,2.93,0.04
2024-11-11,04:10:02,700509461722,700504622156,1.71,0.03
2024-11-11,04:19:24,700508981440,700508732610,2.17,0.03
2024-11-11,04:22:56,700504557760,700501606945,0.47,0.01
2024-11-11,04:26:09,700508110048,700501909871,1.17,0.02
2024-11-11,04:28:42,700507127002,700508954762,1.36,0.02
2024-11-11,04:35:11,700506192665,700502873846,2.20,0.03
2024-11-11,04:40:21,700502030705,700501587050,1.87,0.03
2024-11-11,04:57:02,700503759688,700503510393,2.73,0.04
2024-11-11,05:01:38,700504490379,700508256286,1.71,0.03
2024-11-11,05:02:10,700506337972,700502752329,1.06,0.02
2024-11-11,05:02:12,700509838193,700507154550,1.25,0.02
2024-11-11,05:10:35,700502501850,700502456494,1.32,0.02
2024-11-11,05:18:27,700502011226,700501992121,1.88,0.03
2024-11-11,05:36:11,700504651933,700504723913,1.14,0.02
2024-11-11,05:53:25,700506493598,700508729638,0.98,0.01
2024-11-11,05:59:10,700502486509,700505982913,2.29,0.03
2024-11-11,06:00:19,700507858356,700504295943,1.37,0.02
2024-11-11,06:02:21,700501205130,700502036260,2.80,0.04
2024-11-11,06:10:36,700506072503,700505720463,1.55,0.02
2024-11-11,06:11:45,700504546413,700505313785,2.03,0.03
2024-11-11,06:16:46,700504862852,700504506626,1.47,0.02
2024-11-11,06:26:35,700506051604,700509194117,2.06,0.03
2024-11-11,06:33:13,700506618921,700501653039,3.00,0.04
2024-11-11,06:39:48,700509777068,700502158716,2.91,0.04
2024-11-11,06:40:10,700504801336,700502794189,2.20,0.03
2024-11-11,06:47:16,700503785076,700505944990,1.74,0.03
2024-11-11,06:49:16,700505700545,700508389530,1.31,0.02
2024-11-11,06:50:20,700509710245,700504200779,1.55,0.02
2024-11-11,06:53:43,700507961240,700507773606,2.24,0.03
2024-11-11,06:54:03,700506866979,700508679565,1.81,0.03
2024-11-11,06:54:09,700508084438,700509565209,1.86,0.03
2024-11-11,07:03:15,700507495881,700506014005,1.84,0.03
2024-11-11,07:09:49,700505676280,700509269392,2.33,0.04
2024-11-11,07:18:19,700507173094,700504721480,1.15,0.02
2024-11-11,07:20:46,700501572706,700506939165,2.74,0.04
2024-11-11,07:22:46,700504874090,700503345993,1.35,0.02
2024-11-11,07:24:09,700507266167,700506451798,1.03,0.02
2024-11-11,07:32:54,700506526211,700503700375,1.86,0.03
2024-11-11,07:45:45,700508350013,700505634614,1.86,0.03
2024-11-11,07:48:41,700505132116,700502042956,1.98,0.03
2024-11-11,07:50:58,700504923083,700505603071,2.80,0.04
2024-11-11,07:59:19,700504491055,700504931388,3.25,0.05
2024-11-11,08:07:01,700504263970,700502566550,1.21,0.02
2024-11-11,08:19:54,700505502260,700504028451,1.40,0.02
2024-11-11,08:31:09,700505025870,700507086386,2.39,0.04
2024-11-11,08:32:45,700504210664,700502542357,1.61,0.02
2024-11-11,08:33:45,700505368093,700503261677,2.29,0.03
2024-11-11,08:35:26,700501324212,700507029677,1.33,0.02
2024-11-11,08:41:02,700503389539,700501501106,1.48,0.02
2024-11-11,08:43:08,700506014989,700503562892,1.09,0.02
2024-11-11,08:45:00,700508845068,700509386651,1.55,0.02
2024-11-11,08:52:55,700501333780,700508601166,3.19,0.05
2024-11-11,08:53:08,700501733601,700508675737,0.63,0.01
2024-11-11,08:57:53,700504342849,700501645722,1.70,0.03
2024-11-11,09:01:52,700503895935,700501417621,2.32,0.03
2024-11-11,09:10:32,700507477127,700502828415,1.34,0.02
2024-11-11,09:13:43,700508884465,700501210131,2.26,0.03
2024-11-11,09:13:46,700501700692,700504939223,1.42,0.02
