date,time,from,to,duration,cost
2024-11-20,00:15:34,700504075812,700505153567,1.73,0.03
2024-11-20,00:33:29,700503948919,700509388204,3.35,0.05
2024-11-20,00:39:10,700501432473,700505678057,2.37,0.04
2024-11-20,00:55:37,700507286649,700504591801,1.05,0.02
2024-11-20,01:08:21,700501231494,700507381684,1.91,0.03
2024-11-20,01:27:43,700502793205,700503484642,2.25,0.03
2024-11-20,01:44:41,700509158864,700501396490,1.34,0.02
2024-11-20,02:00:33,700502385050,700508945091,0.66,0.01
2024-11-20,02:01:34,700504253293,700505262930,2.85,0.04
2024-11-20,02:07:29,700504526356,700508095872,1.56,0.02
2024-11-20,02:09:49,700508861981,700503227034,1.12,0.02
2024-11-20,02:10:11,700508039747,700506654412,1.69,0.03
2024-11-20,02:11:03,700505039239,700508290046,2.44,0.04
2024-11-20,02:42:51,700501497817,700505801149,1.84,0.03
2024-11-20,03:02:05,700504315970,700506853531,1.36,0.02
2024-11-20,03:06:44,700503932354,700504094430,1.72,0.03
2024-11-20,03:12:44,700502488680,700501838672,2.29,0.03
2024-11-20,03:19:18,700507472068,700502599760,1.72,0.03
2024-11-20,03:20:15,700501619013,700509870399,1.27,0.02
2024-11-20,03:45:47,700504879610,700505267478,1.71,0.03
2024-11-20,03:50:00,700502512162,700504152130,1.10,0.02
2024-11-20,04:11:18,700505610202,700501717324,2.63,0.04
2024-11-20,04:17:12,700505773437,700508189451,1.65,0.02
2024-11-20,04:24:49,700508439323,700507590115,1.00,0.02
2024-11-20,04:36:52,700504887604,700506153048,1.03,0.02
2024-11-20,04:59:17,700506578615,700502175307,1.89,0.03
2024-11-20,05:01:59,700501663750,700503225764,1.58,0.02
2024-11-20,05:07:26,700504306210,700503031418,1.51,0.02
2024-11-20,05:17:11,700507613596,700505951237,1.58,0.02
2024-11-20,05:19:01,700505779112,700502285931,1.85,0.03
2024-11-20,05:22:53,700504638064,700501149650,1.23,0.02
2024-11-20,05:48:24,700503257251,700503313951,1.33,0.02
