date,time,from,to,duration,cost
2024-11-02,00:08:34,700504395653,700509005431,2.87,0.04
2024-11-02,00:14:00,700502964238,700506805489,0.97,0.01
2024-11-02,00:19:33,700503239902,700504044346,2.75,0.04
2024-11-02,00:25:48,700502222668,700503592961,1.13,0.02
2024-11-02,00:29:49,700505311710,700506137357,2.09,0.03
2024-11-02,00:30:34,700505734399,700505151489,2.85,0.04
2024-11-02,01:59:10,700507041896,700509134878,1.39,0.02
2024-11-02,02:29:39,700503256939,700501884162,2.40,0.04
2024-11-02,03:00:20,700508668837,700505193649,1.08,0.02
2024-11-02,03:08:57,700504443273,700501871153,2.07,0.03
2024-11-02,04:16:26,700509591728,700501810391,1.94,0.03
2024-11-02,04:36:47,700506982415,700506222799,1.95,0.03
2024-11-02,04:57:03,700505925018,700509170155,1.65,0.02
2024-11-02,05:04:26,700506325197,700507100898,1.13,0.02
2024-11-02,05:13:36,700505356389,700502580278,1.69,0.03
2024-11-02,05:19:17,700506391135,700504486517,1.27,0.02
2024-11-02,05:20:52,700501109791,700504120239,1.92,0.03
2024-11-02,05:23:49,700506133796,700505941160,1.18,0.02
2024-11-02,05:43:10,700506175049,700506023395,1.82,0.03
2024-11-02,05:48:09,700504753804,700509071365,1.19,0.02
2024-11-02,05:57:31,700505798061,700504277870,1.15,0.02
2024-11-02,05:59:03,700509294867,700504956649,2.43,0.04
2024-11-02,06:03:19,700502365959,700506376384,0.94,0.01
2024-11-02,06:03:50,700506960668,700502747023,0.98,0.01
2024-11-02,06:08:40,700508628731,700503300342,2.08,0.03
2024-11-02,06:16:09,700505269024,700503456097,1.39,0.02
2024-11-02,06:43:06,700503014625,700507055975,1.68,0.03
2024-11-02,06:51:01,700501958246,700506571243,1.40,0.02
2024-11-02,06:53:14,700505360629,700503181857,2.87,0.04
2024-11-02,06:57:37,700501712963,700508836580,1.60,0.02
2024-11-02,07:16:13,700503095596,700508568830,0.80,0.01
2024-11-02,07:47:13,700505196191,700505059701,2.08,0.03
2024-11-02,07:47:58,700505187876,700501338145,1.30,0.02
2024-11-02,07:59:18,700507089475,700509650546,1.45,0.02
2024-11-02,08:01:15,700503661614,700507315130,1.26,0.02
2024-11-02,08:06:13,700506838895,700505415088,1.46,0.02
2024-11-02,08:13:56,700503513516,700502754203,1.69,0.03
2024-11-02,08:23:18,700506783362,700503936607,1.99,0.03
2024-11-02,08:34:09,700504862780,700509430445,1.78,0.03
2024-11-02,08:37:24,700507341663,700503467821,1.38,0.02
2024-11-02,08:42:18,700507790466,700502951002,2.52,0.04
2024-11-02,08:53:57,700508275181,700502293358,1.32,0.02
2024-11-02,09:00:11,700507611943,700504202313,1.56,0.02
2024-11-02,09:09:36,700503267764,700501242588,2.16,0.03
2024-11-02,09:28:37,700506148683,700504874254,1.45,0.02
2024-11-02,10:20:09,700507075989,700503854733,1.07,0.02
2024-11-02,10:36:52,700509533515,700506335950,2.50,0.04
2024-11-02,10:40:49,700509064640,700509203538,2.23,0.03
2024-11-02,10:51:57,700504763107,700507419281,2.56,0.04
2024-11-02,10:55:14,700504648988,700507233712,1.94,0.03
2024-11-02,11:08:42,700504920443,700502710660,2.31,0.03
2024-11-02,11:13:57,700503912935,700504712148,1.69,0.03
2024-11-02,11:22:01,700502773670,700507006759,0.39,0.01
2024-11-02,11:23:24,700507576920,700504652647,1.44,0.02
2024-11-02,11:50:17,700502655918,700508358670,2.13,0.03
2024-11-02,12:11:08,700503306227,700505917109,2.69,0.04
2024-11-02,12:19:38,700506942032,700506157585,2.58,0.04
2024-11-02,12:37:42,700502833083,700507258585,2.11,0.03
2024-11-02,12:47:27,700505975016,700509370163,2.17,0.03
2024-11-02,12:58:11,700501680295,700501031537,1.07,0.02
2024-11-02,12:58:30,700506271374,700504936794,1.53,0.02
2024-11-02,13:05:57,700508699577,700501463522,1.86,0.03
2024-11-02,13:31:11,700507907986,700505591735,3.57,0.05
2024-11-02,13:36:55,700508527874,700502582908,1.38,0.02
2024-11-02,13:57:49,700502313881,700501792891,2.14,0.03
