date,time,from,to,duration,cost
2024-11-16,00:13:06,700501643895,700507139757,1.28,0.02
2024-11-16,00:26:27,700503786955,700504932100,1.13,0.02
2024-11-16,00:26:58,700507799721,700502636611,2.31,0.03
2024-11-16,00:28:56,700509136670,700506216235,1.04,0.02
2024-11-16,00:31:41,700501622998,700501346542,1.68,0.03
2024-11-16,00:32:35,700501870437,700506044894,0.89,0.01
2024-11-16,00:34:02,700506837998,700502691325,1.43,0.02
2024-11-16,00:41:20,700504871733,700503535542,0.91,0.01
2024-11-16,00:44:12,700501111544,700506335140,1.47,0.02
2024-11-16,00:44:42,700506699059,700508391969,1.42,0.02
2024-11-16,00:46:14,700501016466,700507916054,1.96,0.03
2024-11-16,00:48:12,700509844894,700507327082,1.91,0.03
2024-11-16,00:54:42,700503595225,700505506944,2.32,0.03
2024-11-16,00:58:52,700504063227,700509971824,2.88,0.04
2024-11-16,00:58:54,700503430727,700504976034,3.18,0.05
2024-11-16,01:07:00,700506323548,700508056134,1.90,0.03
2024-11-16,01:07:04,700503820471,700508605101,1.32,0.02
2024-11-16,01:08:45,700502069725,700502908498,0.93,0.01
2024-11-16,01:19:53,700507496444,700508142246,1.98,0.03
2024-11-16,01:20:52,700509063555,700502341494,1.17,0.02
2024-11-16,01:26:11,700504322953,700504600964,1.33,0.02
2024-11-16,01:28:23,700501763703,700506669918,3.56,0.05
2024-11-16,01:32:41,700501980483,700509246350,1.18,0.02
2024-11-16,01:34:20,700509926267,700503073090,1.17,0.02
2024-11-16,01:37:47,700508232885,700505484949,1.80,0.03
2024-11-16,01:38:57,700502091397,700504151205,1.51,0.02
2024-11-16,01:45:33,700506109576,700508588870,3.09,0.05
2024-11-16,01:49:21,700508035170,700509118105,1.51,0.02
2024-11-16,01:51:12,700502866160,700503851184,1.20,0.02
2024-11-16,01:51:32,700509083705,700508917476,2.65,0.04
2024-11-16,02:06:39,700504679371,700502391921,1.23,0.02
2024-11-16,02:09:00,700508138324,700508695465,1.58,0.02
2024-11-16,02:21:06,700507415582,700506245801,2.07,0.03
2024-11-16,02:22:07,700501819413,700509507711,1.25,0.02
2024-11-16,02:22:57,700505976751,700501012327,2.71,0.04
2024-11-16,02:25:19,700509378820,700505983915,2.84,0.04
