date,time,from,to,duration,cost
2024-11-06,00:03:54,700505041609,700506529539,1.59,0.02
2024-11-06,00:08:09,700504797080,700503935085,2.61,0.04
2024-11-06,00:09:47,700503455151,700504172912,1.45,0.02
2024-11-06,00:12:30,700509800678,700504624033,2.00,0.03
2024-11-06,00:17:51,700504325244,700501428637,2.07,0.03
2024-11-06,00:36:52,700506276260,700502074397,1.11,0.02
2024-11-06,00:37:16,700507420923,700504950586,1.14,0.02
2024-11-06,00:41:42,700506410083,700507233849,1.51,0.02
2024-11-06,00:43:25,700508054828,700505338550,1.06,0.02
2024-11-06,01:04:41,700501652516,700503648370,2.12,0.03
2024-11-06,01:11:50,700507945530,700505949292,1.62,0.02
2024-11-06,01:13:55,700504746191,700506561412,1.86,0.03
2024-11-06,01:22:07,700507661470,700509577737,3.27,0.05
2024-11-06,01:22:16,700505180561,700502628606,2.47,0.04
2024-11-06,01:27:23,700502943102,700503062243,2.09,0.03
2024-11-06,01:32:52,700503277006,700504833996,1.36,0.02
2024-11-06,01:37:30,700508120395,700501319432,3.33,0.05
2024-11-06,01:44:22,700503109059,700507247411,1.31,0.02
2024-11-06,01:51:42,700504468200,700503013136,1.46,0.02
2024-11-06,01:53:18,700507225168,700502058255,2.86,0.04
2024-11-06,02:09:49,700509892738,700504484574,2.60,0.04
2024-11-06,02:15:15,700509693347,700504794455,1.18,0.02
2024-11-06,02:16:36,700507402450,700504191697,0.86,0.01
2024-11-06,02:24:27,700507165809,700505574761,2.99,0.04
2024-11-06,02:24:52,700503348164,700508333950,3.22,0.05
2024-11-06,02:27:22,700509875593,700501012680,2.04,0.03
2024-11-06,02:28:39,700509980191,700507258210,1.25,0.02
2024-11-06,02:33:55,700502142065,700501670926,1.48,0.02
2024-11-06,02:36:01,700501592467,700504047943,1.35,0.02
2024-11-06,02:38:20,700505494071,700507259801,1.71,0.03
2024-11-06,02:51:45,700507445397,700503054313,0.81,0.01
2024-11-06,02:57:53,700507355336,700509553857,0.85,0.01
2024-11-06,03:04:38,700506439470,700508653224,2.03,0.03
2024-11-06,03:07:31,700502092158,700502039573,2.65,0.04
2024-11-06,03:13:45,700504537933,700504745838,2.13,0.03
2024-11-06,03:30:56,700508949033,700506545412,1.84,0.03
2024-11-06,03:32:54,700503815008,700505003850,1.54,0.02
2024-11-06,03:40:13,700507385263,700504861447,1.93,0.03
2024-11-06,04:05:38,700502561267,700503689440,1.26,0.02
2024-11-06,04:22:48,700501602750,700507476332,0.76,0.01
2024-11-06,04:26:04,700508535722,700508756974,1.89,0.03
2024-11-06,04:27:35,700507676555,700502586729,1.27,0.02
2024-11-06,04:28:33,700504543575,700501582020,2.26,0.03
2024-11-06,04:36:49,700505952059,700502568161,0.86,0.01
2024-11-06,04:42:27,700507951250,700502265974,1.83,0.03
2024-11-06,04:44:03,700502591824,700501068588,3.03,0.05
2024-11-06,04:46:48,700501039871,700502314413,2.10,0.03
2024-11-06,04:47:04,700503609027,700501485367,1.67,0.03
2024-11-06,04:48:59,700509108547,700501264653,1.84,0.03
2024-11-06,05:01:24,700504267896,700508772307,0.84,0.01
2024-11-06,05:06:56,700507269830,700505981218,2.17,0.03
2024-11-06,05:15:37,700506043065,700501133256,0.79,0.01
2024-11-06,05:16:45,700503225624,700508623499,1.59,0.02
2024-11-06,05:35:40,700503890527,700504468014,1.58,0.02
2024-11-06,05:37:02,700502370778,700505395741,2.51,0.04
2024-11-06,05:59:37,700503228657,700508236398,2.11,0.03
2024-11-06,05:59:43,700507272165,700508725725,1.03,0.02
2024-11-06,06:05:42,700504069051,700501961445,1.98,0.03
2024-11-06,06:07:25,700506276873,700501354625,0.99,0.01
2024-11-06,06:12:59,700506348591,700501364360,1.40,0.02
2024-11-06,06:25:56,700506555238,700507895694,1.40,0.02
2024-11-06,06:29:53,700506417241,700505830852,1.42,0.02
2024-11-06,06:30:12,700508514541,700503431022,2.34,0.04
2024-11-06,06:50:58,700504661571,700506071050,0.96,0.01
2024-11-06,06:55:05,700503690113,700506739023,1.78,0.03
2024-11-06,06:58:48,700509506775,700503697660,1.79,0.03
2024-11-06,07:03:25,700505513944,700502960340,2.11,0.03
2024-11-06,07:06:47,700506983797,700505519928,2.59,0.04
2024-11-06,07:09:53,700505042528,700505631924,1.20,0.02
2024-11-06,07:12:28,700502431160,700508194585,2.21,0.03
2024-11-06,07:15:44,700506895724,700503429708,1.36,0.02
2024-11-06,07:24:12,700509817851,700508691027,2.17,0.03
2024-11-06,07:35:57,700502035344,700506408511,1.87,0.03
2024-11-06,07:39:23,700508854857,700503747261,1.31,0.02
2024-11-06,07:45:54,700505898250,700507355858,2.30,0.03
2024-11-06,08:00:53,700507738950,700506541210,1.99,0.03
2024-11-06,08:08:15,700504589681,700502768135,1.51,0.02
2024-11-06,08:12:08,700507937761,700506796156,2.15,0.03
2024-11-06,08:25:51,700504640729,700509040656,1.67,0.03
2024-11-06,08:50:20,700508009362,700506742908,1.65,0.02
2024-11-06,08:56:26,700503068602,700509169621,1.75,0.03
2024-11-06,08:58:06,700504282139,700506933820,1.18,0.02
2024-11-06,09:12:04,700506081568,700507796812,2.66,0.04
2024-11-06,09:28:09,700509521110,700509972784,1.99,0.03
2024-11-06,09:31:31,700509736698,700501120633,1.20,0.02
2024-11-06,09:37:21,700505295684,700502669183,1.98,0.03
2024-11-06,09:41:21,700501085436,700504311981,1.24,0.02
2024-11-06,09:42:12,700502551679,700502247884,1.31,0.02
2024-11-06,09:51:42,700506255762,700504103083,1.65,0.02
2024-11-06,09:59:31,700505667321,700504634453,1.36,0.02
2024-11-06,09:59:51,700509183056,700509600245,1.12,0.02
2024-11-06,10:01:15,700508514854,700509806731,2.03,0.03
2024-11-06,10:06:38,700505377736,700507899670,1.35,0.02
2024-11-06,10:09:40,700508610451,700506313570,1.48,0.02
2024-11-06,10:11:56,700507081827,700506939937,0.63,0.01
2024-11-06,10:13:23,700509452785,700509716374,1.27,0.02
2024-11-06,10:14:50,700501463316,700504871401,1.93,0.03
2024-11-06,10:18:10,700502412841,700505391306,2.12,0.03
2024-11-06,10:23:18,700505375891,700504273064,1.76,0.03
2024-11-06,10:28:56,700505897875,700505009535,3.11,0.05
2024-11-06,10:43:14,700505025525,700505563948,1.68,0.03
2024-11-06,10:43:27,700509033382,700502287229,2.05,0.03
2024-11-06,10:52:16,700503283545,700509088797,1.63,0.02
2024-11-06,10:59:28,700504496344,700508487604,1.51,0.02
2024-11-06,11:04:49,700506789208,700504477123,1.15,0.02
2024-11-06,11:07:48,700506020005,700506608386,1.17,0.02
2024-11-06,11:09:55,700502339395,700504206029,1.40,0.02
2024-11-06,11:15:29,700504212120,700508427503,1.00,0.01
2024-11-06,11:22:56,700506777904,700507101486,1.31,0.02
2024-11-06,11:23:52,700504512309,700505389534,2.35,0.04
2024-11-06,11:27:51,700501660365,700507247237,1.71,0.03
2024-11-06,11:32:55,700506779446,700506026747,2.40,0.04
2024-11-06,11:35:31,700503939214,700507285483,1.46,0.02
2024-11-06,11:52:22,700507579173,700503366820,1.27,0.02
2024-11-06,11:54:47,700504680785,700508975330,1.44,0.02
2024-11-06,11:56:45,700505507214,700504868326,2.12,0.03
2024-11-06,11:58:39,700507880671,700506014287,1.46,0.02
2024-11-06,11:59:07,700509074423,700506921464,1.68,0.03
2024-11-06,12:02:56,700508972905,700501049054,1.11,0.02
2024-11-06,12:05:05,700506087076,700502502447,2.14,0.03
2024-11-06,12:07:15,700501819992,700503810983,1.70,0.03
