date,time,from,to,duration,cost
2024-11-01,00:00:05,700508486054,700509639896,1.50,0.02
2024-11-01,00:04:01,700504628853,700508854496,1.37,0.02
2024-11-01,00:07:44,700501909252,700508305392,1.57,0.02
2024-11-01,00:24:53,700508885218,700503490362,2.31,0.03
2024-11-01,00:25:45,700501885607,700506397147,3.51,0.05
2024-11-01,00:32:12,700509559300,700506839693,1.95,0.03
2024-11-01,00:35:35,700505078367,700506712280,1.07,0.02
2024-11-01,00:36:19,700501234361,700504648538,1.39,0.02
2024-11-01,00:51:55,700506612367,700507407512,1.82,0.03
2024-11-01,00:52:09,700508700343,700504456408,1.76,0.03
2024-11-01,00:54:41,700508918316,700505746262,2.25,0.03
2024-11-01,01:04:11,700509359437,700502152525,0.97,0.01
2024-11-01,01:16:44,700502822148,700504642872,1.38,0.02
2024-11-01,01:18:44,700509964814,700502309868,2.27,0.03
2024-11-01,01:20:03,700502531729,700506265386,1.21,0.02
2024-11-01,01:25:08,700506256636,700501658968,2.33,0.03
2024-11-01,01:29:05,700502303382,700509128284,1.83,0.03
2024-11-01,01:29:50,700501435267,700503464975,2.05,0.03
2024-11-01,01:32:22,700504225462,700503429996,2.29,0.03
2024-11-01,01:36:52,700509471381,700507275980,1.64,0.02
2024-11-01,01:43:46,700501369684,700506060681,1.66,0.02
2024-11-01,01:45:26,700505717924,700508144607,1.36,0.02
2024-11-01,01:47:51,700502422545,700505525582,1.64,0.02
2024-11-01,01:53:27,700506677756,700504829082,1.10,0.02
2024-11-01,01:56:44,700501781126,700509149019,0.90,0.01
2024-11-01,02:01:01,700506631021,700504656206,1.71,0.03
2024-11-01,02:02:50,700509946097,700502844850,1.06,0.02
2024-11-01,02:04:46,700505752596,700507505555,1.84,0.03
2024-11-01,02:05:01,700507364186,700503550240,1.20,0.02
2024-11-01,02:06:05,700501133784,700509722318,2.23,0.03
2024-11-01,02:10:05,700508183814,700503378114,0.98,0.01
2024-11-01,02:13:17,700505902136,700506744296,1.28,0.02
2024-11-01,02:19:19,700504496380,700508918198,2.37,0.04
2024-11-01,02:35:41,700505928203,700505542982,1.74,0.03
2024-11-01,02:44:07,700503819941,700502289054,1.44,0.02
2024-11-01,02:48:25,700505961998,700509425010,1.73,0.03
2024-11-01,02:53:36,700505993285,700503693584,1.93,0.03
2024-11-01,02:54:51,700504084054,700504967434,1.46,0.02
2024-11-01,03:02:40,700508514413,700503351373,1.80,0.03
2024-11-01,03:04:10,700507977295,700507241704,1.07,0.02
2024-11-01,03:15:47,700505470940,700501618001,2.22,0.03
2024-11-01,03:29:36,700508909456,700502226803,1.23,0.02
2024-11-01,03:33:39,700502350079,700508077035,1.64,0.02
2024-11-01,03:42:07,700502499055,700503887426,1.95,0.03
2024-11-01,03:45:18,700503450088,700505896762,2.05,0.03
