date,time,from,to,duration,cost
2024-11-08,00:33:00,700506385965,700505044841,1.01,0.02
2024-11-08,00:38:52,700501628737,700502161248,1.44,0.02
2024-11-08,00:40:55,700506313310,700505741452,1.20,0.02
2024-11-08,00:49:07,700509402394,700505048836,1.66,0.02
2024-11-08,00:59:47,700504307515,700502594567,1.71,0.03
2024-11-08,01:04:54,700507175863,700501120131,1.92,0.03
2024-11-08,01:07:50,700507555634,700507287798,2.00,0.03
2024-11-08,01:07:54,700507933818,700509365311,2.53,0.04
2024-11-08,01:23:40,700506875244,700506202763,0.97,0.01
2024-11-08,01:30:57,700501442866,700501291820,1.13,0.02
2024-11-08,01:43:16,700508781693,700501508276,2.16,0.03
2024-11-08,01:50:42,700503173354,700507447388,1.65,0.02
2024-11-08,01:53:30,700503983051,700507718870,1.40,0.02
2024-11-08,01:56:19,700508324884,700509126394,0.78,0.01
2024-11-08,01:57:53,700501393600,700506386890,1.10,0.02
2024-11-08,02:01:16,700509430878,700502590736,2.10,0.03
2024-11-08,02:09:48,700504473189,700502621339,1.14,0.02
2024-11-08,02:14:16,700501462002,700505352969,1.76,0.03
2024-11-08,02:15:53,700504315599,700504510875,1.86,0.03
2024-11-08,02:21:18,700506991264,700503760714,3.74,0.06
2024-11-08,02:31:19,700507791324,700502648585,2.68,0.04
2024-11-08,02:41:32,700507096471,700506826801,2.23,0.03
2024-11-08,02:42:50,700506481706,700504514725,2.17,0.03
2024-11-08,02:44:01,700509056409,700502509108,1.33,0.02
2024-11-08,02:58:01,700506631589,700503331857,1.02,0.02
2024-11-08,03:00:56,700507420881,700501727469,2.19,0.03
2024-11-08,03:13:48,700507072767,700506975746,1.66,0.02
2024-11-08,03:14:25,700503867284,700502178670,2.15,0.03
2024-11-08,03:16:20,700502945848,700503751073,2.03,0.03
2024-11-08,03:47:56,700507510207,700504112492,1.03,0.02
2024-11-08,03:49:30,700506414201,700504577856,1.22,0.02
2024-11-08,04:02:34,700506657017,700508672683,1.80,0.03
2024-11-08,04:05:50,700504264960,700505146001,2.30,0.03
2024-11-08,04:15:12,700502814707,700502705528,1.51,0.02
2024-11-08,04:29:22,700502435579,700509458011,1.12,0.02
2024-11-08,04:29:36,700507280591,700507563052,1.27,0.02
2024-11-08,04:33:11,700505688224,700503477355,1.99,0.03
2024-11-08,04:34:32,700507613141,700508993720,2.52,0.04
2024-11-08,04:41:00,700507494641,700508608144,1.39,0.02
2024-11-08,04:54:21,700508893417,700505006709,1.48,0.02
2024-11-08,04:57:30,700505352531,700502691726,1.13,0.02
2024-11-08,04:59:41,700509223474,700506128051,2.06,0.03
2024-11-08,05:05:41,700504063925,700503979503,1.93,0.03
2024-11-08,05:05:45,700507673540,700506448464,1.94,0.03
2024-11-08,05:11:44,700501025369,700506943965,2.05,0.03
2024-11-08,05:15:48,700501487706,700509441435,1.52,0.02
2024-11-08,05:17:44,700507674506,700504454259,0.92,0.01
2024-11-08,05:26:48,700508781675,700505882074,1.26,0.02
2024-11-08,05:38:44,700501111143,700509343900,2.82,0.04
2024-11-08,05:39:07,700502342741,700509874804,0.95,0.01
2024-11-08,05:47:19,700503499468,700503739732,2.03,0.03
2024-11-08,05:49:25,700508902700,700509854404,2.25,0.03
2024-11-08,05:54:51,700503352379,700509364719,2.78,0.04
2024-11-08,05:55:59,700505141668,700505559693,1.29,0.02
2024-11-08,06:04:33,700504129010,700501813674,1.25,0.02
2024-11-08,06:05:43,700506158310,700504701967,1.48,0.02
2024-11-08,06:07:59,700504529376,700507758637,1.20,0.02
2024-11-08,06:09:01,700504470772,700503656274,1.26,0.02
2024-11-08,06:14:22,700509241908,700505471204,1.12,0.02
2024-11-08,06:24:17,700505883329,700508355581,1.41,0.02
2024-11-08,06:25:47,700502907957,700506578227,2.04,0.03
2024-11-08,06:25:51,700504521806,700509765694,2.25,0.03
2024-11-08,06:33:40,700505630480,700506232331,3.47,0.05
2024-11-08,06:39:43,700505838404,700509707002,0.88,0.01
2024-11-08,06:40:15,700508638564,700501991712,1.74,0.03
2024-11-08,06:42:45,700504061318,700503628777,1.03,0.02
2024-11-08,06:44:16,700502362079,700505300805,0.77,0.01
2024-11-08,06:48:12,700509011103,700507776843,1.76,0.03
2024-11-08,06:56:00,700506677245,700507936408,2.68,0.04
2024-11-08,06:57:14,700509031308,700504044102,1.42,0.02
2024-11-08,07:06:23,700502705303,700506971721,2.84,0.04
2024-11-08,07:13:07,700509712197,700502502104,1.13,0.02
2024-11-08,07:15:36,700503965149,700507916528,2.60,0.04
2024-11-08,07:19:39,700509915245,700507817090,1.23,0.02
2024-11-08,07:22:00,700502183269,700502014416,2.60,0.04
2024-11-08,07:24:29,700507817260,700503637104,1.79,0.03
2024-11-08,07:26:28,700502968702,700506236564,2.16,0.03
2024-11-08,07:41:40,700505252250,700505861465,2.05,0.03
2024-11-08,07:50:05,700509787890,700506433018,1.22,0.02
2024-11-08,07:53:10,700502578811,700506813741,1.21,0.02
2024-11-08,07:54:34,700505967121,700506799611,1.88,0.03
2024-11-08,08:01:51,700502646558,700506977745,0.93,0.01
2024-11-08,08:02:24,700505062622,700504444410,3.66,0.05
2024-11-08,08:05:03,700505773813,700502826772,1.12,0.02
2024-11-08,08:07:01,700504964344,700507230790,1.57,0.02
2024-11-08,08:22:13,700504526538,700506304168,2.73,0.04
2024-11-08,08:25:53,700505707164,700506652138,1.29,0.02
2024-11-08,08:35:36,700501768895,700501049469,1.01,0.02
2024-11-08,08:40:35,700501769314,700509676512,1.31,0.02
2024-11-08,08:46:06,700502772594,700506773249,1.50,0.02
2024-11-08,08:54:12,700508655435,700501800361,2.06,0.03
2024-11-08,08:57:30,700504166445,700503485909,2.19,0.03
2024-11-08,09:22:13,700507681966,700505819916,1.16,0.02
2024-11-08,09:23:42,700501434179,700502260354,1.12,0.02
2024-11-08,09:26:00,700504897252,700509623389,2.14,0.03
2024-11-08,09:37:38,700501952445,700509105850,1.73,0.03
2024-11-08,09:40:20,700509647796,700508793650,0.99,0.01
2024-11-08,09:41:27,700504693275,700503227603,1.55,0.02
2024-11-08,09:57:08,700506408588,700505218694,1.61,0.02
2024-11-08,10:08:45,700509122429,700504389239,2.86,0.04
2024-11-08,10:15:43,700501156321,700502405151,1.91,0.03
2024-11-08,10:26:29,700507484571,700509850553,3.16,0.05
2024-11-08,10:34:04,700503108672,700506768006,1.18,0.02
2024-11-08,10:39:08,700505772127,700501480176,1.37,0.02
2024-11-08,10:41:26,700507330585,700508410062,1.17,0.02
2024-11-08,10:49:43,700508082532,700507649819,1.75,0.03
2024-11-08,11:11:10,700505124398,700508652404,1.27,0.02
2024-11-08,11:15:56,700503803061,700509164795,1.76,0.03
2024-11-08,11:20:33,700502964770,700501029180,1.33,0.02
2024-11-08,11:44:48,700506658920,700503095889,2.03,0.03
2024-11-08,11:57:45,700502379453,700506663888,1.25,0.02
2024-11-08,12:13:06,700508358665,700504250468,2.21,0.03
2024-11-08,12:15:30,700507171358,700504702928,1.64,0.02
2024-11-08,12:16:50,700507726628,700506432601,1.14,0.02
2024-11-08,12:18:38,700502841698,700507509791,2.30,0.03
2024-11-08,12:28:06,700508835003,700506919084,1.82,0.03
2024-11-08,12:30:24,700501192739,700507934169,1.70,0.03
2024-11-08,12:31:35,700503273614,700504235806,1.39,0.02
2024-11-08,12:48:35,700506892679,700502647257,1.73,0.03
2024-11-08,12:53:59,700506597130,700501669688,1.78,0.03
2024-11-08,13:03:18,700503480467,700503641339,3.05,0.05
2024-11-08,13:03:49,700504563160,700506101080,2.10,0.03
2024-11-08,13:09:35,700503189519,700509895775,1.23,0.02
2024-11-08,13:23:28,700508598201,700505886659,1.30,0.02
2024-11-08,13:26:15,700506364357,700506968372,2.07,0.03
2024-11-08,13:28:55,700503018032,700505788860,2.81,0.04
2024-11-08,13:29:06,700502428683,700508936995,2.47,0.04
2024-11-08,13:33:15,700501234716,700507029758,1.27,0.02
2024-11-08,13:44:23,700509507203,700504718833,1.25,0.02
2024-11-08,14:01:27,700502880860,700509116020,2.70,0.04
2024-11-08,14:05:20,700501272916,700509818556,1.54,0.02
2024-11-08,14:21:40,700502513480,700506868441,2.14,0.03
2024-11-08,14:34:08,700502623593,700503677879,1.64,0.02
2024-11-08,14:34:19,700501050478,700503747495,2.03,0.03
2024-11-08,15:09:34,700506540383,700507906255,1.25,0.02
