date,time,from,to,duration,cost
2024-11-27,00:05:56,700508513259,700501963941,1.86,0.03
2024-11-27,00:09:37,700506142645,700507768337,1.86,0.03
2024-11-27,00:12:46,700508791062,700509060251,1.10,0.02
2024-11-27,00:13:23,700501378300,700506900455,1.58,0.02
2024-11-27,00:17:07,700509947289,700506413166,1.19,0.02
2024-11-27,00:18:00,700502226313,700503173662,0.86,0.01
2024-11-27,00:18:39,700507020979,700507868537,1.40,0.02
2024-11-27,00:21:55,700502454607,700509540301,2.06,0.03
2024-11-27,00:22:34,700508048224,700508687460,1.29,0.02
2024-11-27,00:24:01,700505531220,700506854696,1.65,0.02
2024-11-27,00:25:32,700506998846,700505943513,2.21,0.03
2024-11-27,00:28:03,700506768195,700505903149,0.84,0.01
2024-11-27,00:32:32,700506357975,700507968100,2.91,0.04
2024-11-27,00:34:35,700509742358,700503742513,1.34,0.02
2024-11-27,00:39:21,700501287769,700508298002,1.54,0.02
2024-11-27,00:39:39,700505717679,700505008541,1.94,0.03
2024-11-27,00:40:30,700503464975,700503551104,1.76,0.03
2024-11-27,00:42:01,700506384581,700503484084,2.73,0.04
2024-11-27,00:45:36,700507670012,700505730810,1.95,0.03
2024-11-27,00:46:48,700507803448,700502879806,2.24,0.03
2024-11-27,00:47:46,700507751211,700505529715,1.82,0.03
2024-11-27,00:53:30,700502009735,700505715925,0.89,0.01
2024-11-27,00:57:08,700504406708,700503336244,1.35,0.02
2024-11-27,01:03:13,700509738835,700506855615,1.82,0.03
2024-11-27,01:03:32,700502230309,700508168509,1.19,0.02
2024-11-27,01:04:14,700506816257,700506849388,1.59,0.02
2024-11-27,01:10:31,700504382316,700509228985,1.28,0.02
2024-11-27,01:10:48,700504317601,700503242898,1.55,0.02
2024-11-27,01:29:40,700503801588,700505581884,1.75,0.03
2024-11-27,01:30:27,700504215605,700503102914,2.21,0.03
2024-11-27,01:34:36,700501654793,700505614590,2.85,0.04
2024-11-27,01:39:26,700507458032,700503621045,1.59,0.02
2024-11-27,01:46:02,700503077365,700508540220,1.26,0.02
2024-11-27,01:49:52,700502622225,700504987167,1.05,0.02
2024-11-27,01:58:05,700506025050,700501173215,1.36,0.02
2024-11-27,02:16:17,700505375088,700506566292,1.57,0.02
2024-11-27,02:24:40,700502256796,700504435793,3.71,0.06
2024-11-27,02:29:29,700501276074,700505292129,1.77,0.03
2024-11-27,02:32:29,700506771952,700504823709,1.07,0.02
2024-11-27,02:35:58,700506559996,700503767248,2.11,0.03
2024-11-27,02:37:51,700508311659,700502539245,0.86,0.01
2024-11-27,02:45:31,700503784386,700502348373,2.88,0.04
