date,time,from,to,duration,cost
2024-11-15,00:05:05,700502343621,700503971345,2.25,0.03
2024-11-15,00:08:23,700506565818,700505483577,2.60,0.04
2024-11-15,00:10:07,700501063696,700506764745,1.40,0.02
2024-11-15,00:16:36,700501831857,700508307717,1.01,0.02
2024-11-15,00:23:59,700509942174,700508590738,2.04,0.03
2024-11-15,00:27:24,700507403321,700506918275,3.22,0.05
2024-11-15,00:29:48,700508942385,700507041800,1.37,0.02
2024-11-15,00:39:51,700507529873,700504208493,1.23,0.02
2024-11-15,00:43:09,700504409109,700503622538,1.71,0.03
2024-11-15,00:46:33,700504362434,700507711099,1.92,0.03
2024-11-15,00:48:38,700508300100,700501073408,2.25,0.03
2024-11-15,00:49:20,700506842777,700504596739,1.02,0.02
2024-11-15,00:58:43,700503426256,700509124252,1.66,0.02
2024-11-15,01:02:44,700506833385,700507005810,2.31,0.03
2024-11-15,01:10:25,700505259411,700503642342,1.17,0.02
2024-11-15,01:11:58,700504806225,700502354769,1.38,0.02
2024-11-15,01:17:14,700505215829,700509890770,1.03,0.02
2024-11-15,01:17:17,700501005162,700506639351,1.14,0.02
2024-11-15,01:17:42,700507795929,700508449051,0.94,0.01
2024-11-15,01:18:41,700502932143,700507998314,1.44,0.02
2024-11-15,01:27:17,700509806447,700501594270,1.07,0.02
2024-11-15,01:30:55,700507709693,700506017795,1.09,0.02
2024-11-15,01:33:27,700501475659,700507968093,1.38,0.02
2024-11-15,01:41:38,700507819494,700503894752,2.45,0.04
2024-11-15,01:48:10,700507944442,700501082531,2.21,0.03
2024-11-15,01:58:41,700503002114,700502073670,1.41,0.02
2024-11-15,02:03:07,700505036663,700501568583,0.97,0.01
2024-11-15,02:04:35,700509183477,700501807695,0.93,0.01
2024-11-15,02:05:04,700506086754,700505483354,3.42,0.05
2024-11-15,02:08:52,700506868097,700506704190,2.25,0.03
2024-11-15,02:13:01,700504244145,700503736822,2.10,0.03
2024-11-15,02:21:02,700502586899,700506284941,1.97,0.03
2024-11-15,02:26:50,700509472143,700509974082,2.30,0.03
2024-11-15,02:41:11,700501438615,700503424615,1.75,0.03
2024-11-15,02:44:59,700503133334,700509712336,1.84,0.03
2024-11-15,02:45:33,700505029823,700507324365,2.01,0.03
2024-11-15,02:59:57,700507188956,700501300735,2.34,0.04
2024-11-15,03:22:57,700505583427,700501691997,1.18,0.02
2024-11-15,03:24:06,700501089915,700506633192,1.17,0.02
2024-11-15,03:26:36,700505194274,700509994124,1.26,0.02
2024-11-15,03:33:23,700508333785,700504601547,2.33,0.03
2024-11-15,03:35:47,700504884768,700502398110,2.08,0.03
2024-11-15,03:37:46,700503208238,700509478172,3.45,0.05
2024-11-15,03:42:30,700508934554,700504256094,1.35,0.02
2024-11-15,03:45:27,700507632419,700501584066,1.77,0.03
2024-11-15,04:11:22,700507168649,700507236831,2.08,0.03
2024-11-15,04:28:37,700505136101,700508222384,3.78,0.06
2024-11-15,04:39:17,700502579547,700508596028,1.75,0.03
2024-11-15,04:41:16,700504596658,700508306491,2.49,0.04
2024-11-15,05:02:29,700505481145,700505132648,2.79,0.04
2024-11-15,05:05:09,700506489567,700508359797,0.81,0.01
2024-11-15,05:08:08,700509479011,700507425028,1.31,0.02
2024-11-15,05:31:06,700505254201,700509010565,1.30,0.02
2024-11-15,05:35:45,700506882344,700503875670,1.59,0.02
2024-11-15,06:03:04,700508732663,700507436904,2.08,0.03
2024-11-15,06:11:33,700501236274,700505740344,3.28,0.05
2024-11-15,06:13:19,700505661024,700503229257,0.93,0.01
2024-11-15,07:11:05,700503372340,700505372236,1.14,0.02
2024-11-15,07:14:07,700505001889,700501031863,3.04,0.05
2024-11-15,07:19:32,700507638758,700502624286,3.24,0.05
2024-11-15,07:33:21,700508614761,700509734330,1.40,0.02
2024-11-15,07:48:37,700505296694,700504803492,1.67,0.02
2024-11-15,07:49:45,700501474434,700502735272,1.80,0.03
2024-11-15,07:57:16,700501931643,700506947115,1.79,0.03
2024-11-15,08:01:05,700509368904,700506499540,0.84,0.01
2024-11-15,08:12:48,700503897099,700502896104,1.49,0.02
2024-11-15,08:14:07,700501384530,700505340255,1.38,0.02
2024-11-15,08:17:47,700509947656,700505907603,1.14,0.02
2024-11-15,08:21:27,700503877101,700507585198,3.06,0.05
2024-11-15,08:24:22,700502275500,700504135069,2.41,0.04
