date,time,from,to,duration,cost
2024-11-04,00:03:50,700508028531,700506914422,1.84,0.03
2024-11-04,00:04:16,700506852105,700507626978,2.06,0.03
2024-11-04,00:14:49,700509351096,700502729247,1.82,0.03
2024-11-04,00:22:52,700507014588,700509450533,0.98,0.01
2024-11-04,00:26:53,700505163651,700509475100,2.25,0.03
2024-11-04,00:28:56,700506094264,700502034763,1.53,0.02
2024-11-04,00:30:10,700503591603,700505150791,2.38,0.04
2024-11-04,00:33:57,700501606657,700506376239,1.79,0.03
2024-11-04,00:34:40,700508430269,700501958668,2.92,0.04
2024-11-04,00:36:48,700507434060,700508631105,0.97,0.01
2024-11-04,00:38:44,700502457990,700503224967,1.06,0.02
2024-11-04,00:41:02,700509787717,700506669958,1.91,0.03
2024-11-04,00:42:04,700501757117,700506521138,2.81,0.04
2024-11-04,00:43:54,700501120483,700505380076,2.42,0.04
2024-11-04,00:45:10,700508258937,700503092630,1.56,0.02
2024-11-04,00:45:13,700505702897,700506944571,2.29,0.03
2024-11-04,00:48:47,700505713900,700504635829,2.74,0.04
2024-11-04,00:52:29,700502626911,700505731023,1.15,0.02
2024-11-04,00:55:17,700509056431,700503306599,1.95,0.03
2024-11-04,00:55:22,700505423874,700508370461,1.76,0.03
2024-11-04,00:58:12,700505823237,700507346163,1.82,0.03
2024-11-04,01:02:23,700509920286,700507435718,1.87,0.03
2024-11-04,01:06:28,700501098588,700507527460,2.07,0.03
2024-11-04,01:08:46,700507299278,700507255111,1.65,0.02
2024-11-04,01:12:29,700501385604,700503128941,1.17,0.02
2024-11-04,01:14:53,700507409943,700502563530,1.79,0.03
2024-11-04,01:15:47,700502535769,700506002555,0.91,0.01
2024-11-04,01:20:32,700506149158,700501297869,0.98,0.01
2024-11-04,01:25:08,700509349696,700501788598,3.26,0.05
2024-11-04,01:26:51,700503615947,700501393814,1.69,0.03
2024-11-04,01:27:48,700504873288,700505334555,1.06,0.02
2024-11-04,01:37:27,700506344705,700501546943,1.29,0.02
2024-11-04,01:38:29,700502187788,700508401310,2.88,0.04
2024-11-04,01:40:05,700502027016,700502099102,1.08,0.02
2024-11-04,01:51:44,700505461135,700508621307,1.03,0.02
2024-11-04,02:02:16,700509675650,700507462125,1.46,0.02
2024-11-04,02:09:11,700509139222,700507584909,1.35,0.02
2024-11-04,02:10:33,700507784401,700506679553,1.74,0.03
2024-11-04,02:10:57,700509018241,700509526378,3.21,0.05
2024-11-04,02:12:00,700502527320,700507820148,1.65,0.02
2024-11-04,02:18:48,700508393052,700504332426,2.93,0.04
2024-11-04,02:19:12,700507521634,700509457537,1.19,0.02
2024-11-04,02:21:03,700502287488,700501411018,1.22,0.02
2024-11-04,02:25:52,700508321293,700509836577,2.25,0.03
2024-11-04,02:28:03,700501341679,700506448338,1.05,0.02
2024-11-04,02:29:41,700509536812,700503821819,2.55,0.04
2024-11-04,02:32:46,700501562487,700507221607,1.72,0.03
2024-11-04,02:37:00,700503698521,700503068257,1.14,0.02
2024-11-04,02:38:58,700509051575,700507204365,2.63,0.04
2024-11-04,02:39:00,700507653819,700508727176,1.58,0.02
2024-11-04,02:47:57,700507743897,700507941788,1.85,0.03
2024-11-04,02:50:44,700509265094,700502044755,1.44,0.02
2024-11-04,02:55:02,700506018306,700503880613,2.83,0.04
2024-11-04,03:02:02,700507253245,700504690422,1.72,0.03
2024-11-04,03:02:33,700506072604,700502409360,1.29,0.02
2024-11-04,03:03:09,700503275964,700503231235,1.69,0.03
2024-11-04,03:04:07,700504220479,700505287344,2.07,0.03
2024-11-04,03:06:27,700508309554,700506150817,1.96,0.03
2024-11-04,03:06:41,700504155431,700504406880,1.53,0.02
2024-11-04,03:07:17,700502472936,700504437255,1.42,0.02
2024-11-04,03:08:49,700504341122,700503090467,1.66,0.02
2024-11-04,03:11:38,700504901625,700506627022,1.62,0.02
2024-11-04,03:12:22,700506717987,700501433716,1.45,0.02
2024-11-04,03:29:00,700504472971,700503092840,2.37,0.04
2024-11-04,03:30:37,700503672281,700506802007,2.32,0.03
2024-11-04,03:34:38,700506591166,700505651032,1.17,0.02
2024-11-04,03:47:04,700501306740,700505209157,1.24,0.02
2024-11-04,03:51:42,700501725495,700506845215,1.13,0.02
2024-11-04,03:51:59,700504513486,700508526792,2.25,0.03
2024-11-04,03:52:10,700503762872,700509318479,2.21,0.03
2024-11-04,03:52:44,700505999008,700509355162,2.74,0.04
2024-11-04,03:59:25,700508784749,700505032794,1.32,0.02
2024-11-04,04:01:48,700507195912,700503996754,1.53,0.02
2024-11-04,04:02:07,700502543618,700503005861,2.43,0.04
2024-11-04,04:03:21,700501648223,700505156174,1.76,0.03
2024-11-04,04:04:47,700509822933,700504132925,1.91,0.03
2024-11-04,04:07:20,700504647820,700505183291,2.38,0.04
2024-11-04,04:08:35,700509277598,700504356124,2.46,0.04
2024-11-04,04:10:09,700509264016,700503291918,1.46,0.02
2024-11-04,04:26:16,700507634928,700504900063,1.46,0.02
2024-11-04,04:27:21,700506261805,700504399340,1.12,0.02
2024-11-04,04:30:24,700503639169,700506808399,1.30,0.02
2024-11-04,04:37:18,700502164807,700509481510,2.39,0.04
2024-11-04,04:49:20,700504012346,700502185886,1.45,0.02
2024-11-04,04:51:46,700504548498,700506784764,1.17,0.02
2024-11-04,04:54:00,700502067780,700501648871,2.00,0.03
2024-11-04,04:55:07,700509806121,700506882275,2.15,0.03
2024-11-04,05:07:29,700507038661,700503818380,2.29,0.03
2024-11-04,05:07:37,700501175377,700504726471,2.21,0.03
2024-11-04,05:08:45,700504096734,700505190268,1.14,0.02
2024-11-04,05:10:10,700503976475,700509343217,1.15,0.02
2024-11-04,05:15:27,700507444696,700501699284,2.24,0.03
2024-11-04,05:16:34,700506867890,700504705674,1.83,0.03
2024-11-04,05:18:22,700508560727,700501115994,2.80,0.04
2024-11-04,05:24:19,700509789638,700503506994,1.78,0.03
